student_id,item_id,review_index,days_since_last_review,prior_review_count,prior_success_rate,item_difficulty,student_ability,memory_strength_true,recalled
34,28,1,3.11,1,1.0,0.659,1.103,2.637,0
34,28,2,0.95,2,0.659,0.659,1.103,1.319,0
34,28,3,2.6,3,0.33,0.659,1.103,0.659,0
34,28,4,0.35,4,0.165,0.659,1.103,0.33,0
34,28,5,1.32,5,0.15,0.659,1.103,0.3,0
34,28,6,0.51,6,0.15,0.659,1.103,0.3,0
34,29,0,1.01,0,0.566,1.223,1.103,1.132,0
34,29,1,0.34,1,0.283,1.223,1.103,0.566,0
34,29,2,0.48,2,0.15,1.223,1.103,0.3,0
34,29,3,0.31,3,0.15,1.223,1.103,0.3,0
34,29,4,0.49,4,0.15,1.223,1.103,0.3,0
34,30,0,0.31,0,0.716,1.597,1.103,1.432,0
34,30,1,0.51,1,0.358,1.597,1.103,0.716,0
34,30,2,0.39,2,0.179,1.597,1.103,0.358,0
34,31,0,1.01,0,0.509,0.83,1.103,1.018,1
34,31,1,2.72,1,1.0,0.83,1.103,2.0,0
34,31,2,2.82,2,0.5,0.83,1.103,1.0,0
34,31,3,0.65,3,0.25,0.83,1.103,0.5,0
34,31,4,0.49,4,0.15,0.83,1.103,0.3,0
34,31,5,0.45,5,0.15,0.83,1.103,0.3,0
34,32,0,0.36,0,0.613,1.965,1.103,1.226,1
34,32,1,0.71,1,0.509,1.965,1.103,1.017,1
34,32,2,0.39,2,0.422,1.965,1.103,0.844,1
34,32,3,0.42,3,0.35,1.965,1.103,0.701,1
34,32,4,0.42,4,0.291,1.965,1.103,0.581,1
34,32,5,0.54,5,0.241,1.965,1.103,0.482,0
34,32,6,0.69,6,0.15,1.965,1.103,0.3,0
34,32,7,0.39,7,0.15,1.965,1.103,0.3,0
34,33,0,0.45,0,0.655,1.348,1.103,1.309,1
34,33,1,0.6,1,0.792,1.348,1.103,1.584,1
34,33,2,0.36,2,0.958,1.348,1.103,1.916,1
34,34,0,0.74,0,0.668,1.446,1.103,1.336,1
34,35,0,0.52,0,0.595,1.737,1.103,1.19,1
34,35,1,1.39,1,0.558,1.737,1.103,1.117,1
34,36,0,0.3,0,0.309,1.513,1.103,0.619,1
34,36,1,0.64,1,0.333,1.513,1.103,0.667,0
34,36,2,0.34,2,0.167,1.513,1.103,0.333,0
34,36,3,0.49,3,0.15,1.513,1.103,0.3,0
34,36,4,0.58,4,0.15,1.513,1.103,0.3,0
34,36,5,0.52,5,0.15,1.513,1.103,0.3,0
34,36,6,0.81,6,0.15,1.513,1.103,0.3,0
34,36,7,0.36,7,0.15,1.513,1.103,0.3,1
34,37,0,0.8,0,0.6,1.396,1.103,1.2,0
34,38,0,1.83,0,0.631,1.013,1.103,1.262,0
34,38,1,0.83,1,0.315,1.013,1.103,0.631,1
34,38,2,0.62,2,0.508,1.013,1.103,1.016,1
34,38,3,0.56,3,0.819,1.013,1.103,1.637,1
34,38,4,1.03,4,1.0,1.013,1.103,2.637,0
34,38,5,0.94,5,0.659,1.013,1.103,1.319,0
34,38,6,0.8,6,0.33,1.013,1.103,0.659,0
34,38,7,0.37,7,0.165,1.013,1.103,0.33,0
34,39,0,1.64,0,0.407,1.918,1.103,0.815,0
34,39,1,1.26,1,0.204,1.918,1.103,0.407,1
34,39,2,0.37,2,0.173,1.918,1.103,0.346,1
34,39,3,0.37,3,0.147,1.918,1.103,0.295,0
34,39,4,0.99,4,0.15,1.918,1.103,0.3,0
34,40,0,0.67,0,0.523,0.708,1.103,1.046,0
34,40,1,0.56,1,0.261,0.708,1.103,0.523,1
34,41,0,2.07,0,0.479,0.704,1.103,0.958,0
34,41,1,0.34,1,0.239,0.704,1.103,0.479,1
34,41,2,0.87,2,0.555,0.704,1.103,1.109,0
34,41,3,0.83,3,0.277,0.704,1.103,0.555,0
34,41,4,0.48,4,0.15,0.704,1.103,0.3,0
34,41,5,0.57,5,0.15,0.704,1.103,0.3,0
34,41,6,0.42,6,0.15,0.704,1.103,0.3,0
34,42,0,0.7,0,0.642,1.464,1.103,1.285,0
34,42,1,1.05,1,0.321,1.464,1.103,0.642,0
34,42,2,0.64,2,0.161,1.464,1.103,0.321,0
34,42,3,0.36,3,0.15,1.464,1.103,0.3,0
34,42,4,0.38,4,0.15,1.464,1.103,0.3,0
34,43,0,0.43,0,0.287,0.523,1.103,0.574,1
34,43,1,0.86,1,0.895,0.523,1.103,1.791,0
34,43,2,1.03,2,0.448,0.523,1.103,0.895,0
34,44,0,0.51,0,0.615,1.092,1.103,1.23,1
34,44,1,1.61,1,0.919,1.092,1.103,1.838,0
34,44,2,0.54,2,0.46,1.092,1.103,0.919,1
34,44,3,0.63,3,0.686,1.092,1.103,1.373,0
34,44,4,1.1,4,0.343,1.092,1.103,0.686,0
34,45,0,0.95,0,0.456,1.73,1.103,0.912,0
34,46,0,2.24,0,0.457,1.619,1.103,0.915,0
34,46,1,0.42,1,0.229,1.619,1.103,0.457,0
34,47,0,0.73,0,0.694,0.634,1.103,1.389,1
34,47,1,0.89,1,1.0,0.634,1.103,3.573,1
34,48,0,0.49,0,0.665,1.12,1.103,1.33,1
34,48,1,0.42,1,0.968,1.12,1.103,1.937,1
34,48,2,7.9,2,1.0,1.12,1.103,2.82,0
34,48,3,2.05,3,0.705,1.12,1.103,1.41,0
34,49,0,0.72,0,0.26,1.918,1.103,0.52,0
34,49,1,0.48,1,0.15,1.918,1.103,0.3,0
34,50,0,0.36,0,0.742,1.067,1.103,1.483,1
34,51,0,1.36,0,0.334,1.465,1.103,0.668,0
34,51,1,0.47,1,0.167,1.465,1.103,0.334,0
34,51,2,0.65,2,0.15,1.465,1.103,0.3,0
34,51,3,0.37,3,0.15,1.465,1.103,0.3,0
34,52,0,2.17,0,0.481,1.347,1.103,0.962,0
34,52,1,0.42,1,0.241,1.347,1.103,0.481,1
34,52,2,0.45,2,0.291,1.347,1.103,0.583,1
34,53,0,0.36,0,0.534,1.722,1.103,1.068,1
34,53,1,0.61,1,0.506,1.722,1.103,1.011,1
34,54,0,0.95,0,0.7,1.973,1.103,1.4,1
34,54,1,0.43,1,0.579,1.973,1.103,1.157,1
34,55,0,3.59,0,0.684,1.12,1.103,1.367,0
34,55,1,0.36,1,0.342,1.12,1.103,0.684,0
34,56,0,0.7,0,0.318,1.073,1.103,0.636,0
34,56,1,0.53,1,0.159,1.073,1.103,0.318,0
34,56,2,0.33,2,0.15,1.073,1.103,0.3,0
34,56,3,0.95,3,0.15,1.073,1.103,0.3,0
34,56,4,0.35,4,0.15,1.073,1.103,0.3,0
34,56,5,0.67,5,0.15,1.073,1.103,0.3,0
34,56,6,0.44,6,0.15,1.073,1.103,0.3,0
34,57,0,1.46,0,0.43,1.537,1.103,0.86,0
34,57,1,0.92,1,0.215,1.537,1.103,0.43,0
34,57,2,0.32,2,0.15,1.537,1.103,0.3,1
34,58,0,0.37,0,0.584,0.577,1.103,1.169,1
34,58,1,3.67,1,1.0,0.577,1.103,3.306,1
34,58,2,3.24,2,1.0,0.577,1.103,9.353,1
34,58,3,28.51,3,1.0,0.577,1.103,26.46,0
34,58,4,9.36,4,1.0,0.577,1.103,13.23,0
34,58,5,2.14,5,1.0,0.577,1.103,6.615,1
34,59,0,0.72,0,0.584,1.011,1.103,1.169,1
34,59,1,0.63,1,0.943,1.011,1.103,1.886,0
34,59,2,1.05,2,0.472,1.011,1.103,0.943,0
34,59,3,0.35,3,0.236,1.011,1.103,0.472,1
35,0,0,0.32,0,0.493,0.713,0.674,0.987,0
35,0,1,1.02,1,0.247,0.713,0.674,0.493,0
35,1,0,2.75,0,0.434,0.748,0.674,0.869,0
35,1,1,1.55,1,0.217,0.748,0.674,0.434,0
35,1,2,0.31,2,0.15,0.748,0.674,0.3,0
35,1,3,0.51,3,0.15,0.748,0.674,0.3,0
35,1,4,0.41,4,0.15,0.748,0.674,0.3,1
35,1,5,0.4,5,0.301,0.748,0.674,0.602,0
35,1,6,0.38,6,0.151,0.748,0.674,0.301,1
35,2,0,0.61,0,0.561,0.906,0.674,1.121,1
35,2,1,0.41,1,0.929,0.906,0.674,1.858,1
35,2,2,2.92,2,1.0,0.906,0.674,3.079,0
35,2,3,0.74,3,0.77,0.906,0.674,1.54,1
35,2,4,0.41,4,1.0,0.906,0.674,2.551,1
35,2,5,0.93,5,1.0,0.906,0.674,4.228,1
35,3,0,0.99,0,0.547,0.664,0.674,1.094,1
35,3,1,0.63,1,1.0,0.664,0.674,2.477,1
35,4,0,0.88,0,0.315,1.739,0.674,0.629,0
35,4,1,0.3,1,0.157,1.739,0.674,0.315,0
35,4,2,0.47,2,0.15,1.739,0.674,0.3,0
35,4,3,0.43,3,0.15,1.739,0.674,0.3,0
35,4,4,0.58,4,0.15,1.739,0.674,0.3,0
35,4,5,0.8,5,0.15,1.739,0.674,0.3,0
35,5,0,1.62,0,0.398,0.82,0.674,0.796,0
35,5,1,0.44,1,0.199,0.82,0.674,0.398,0
35,5,2,0.34,2,0.15,0.82,0.674,0.3,1
35,5,3,0.51,3,0.275,0.82,0.674,0.55,1
35,5,4,2.02,4,0.503,0.82,0.674,1.007,1
35,5,5,1.05,5,0.922,0.82,0.674,1.844,0
35,6,0,1.43,0,0.591,0.521,0.674,1.181,0
35,6,1,0.75,1,0.295,0.521,0.674,0.591,0
35,6,2,0.57,2,0.15,0.521,0.674,0.3,0
35,7,0,0.34,0,0.276,1.155,0.674,0.552,1
35,7,1,1.27,1,0.359,1.155,0.674,0.718,0
35,7,2,0.51,2,0.179,1.155,0.674,0.359,0
35,7,3,0.52,3,0.15,1.155,0.674,0.3,0
35,7,4,0.32,4,0.15,1.155,0.674,0.3,0
35,7,5,0.35,5,0.15,1.155,0.674,0.3,0
35,7,6,0.45,6,0.15,1.155,0.674,0.3,0
35,8,0,0.35,0,0.299,0.774,0.674,0.597,1
35,8,1,0.61,1,0.579,0.774,0.674,1.159,1
35,8,2,3.35,2,1.0,0.774,0.674,2.248,0
35,8,3,0.63,3,0.562,0.774,0.674,1.124,0
35,8,4,0.33,4,0.281,0.774,0.674,0.562,0
35,8,5,0.36,5,0.15,0.774,0.674,0.3,0
35,9,0,0.33,0,0.328,1.895,0.674,0.657,1
35,9,1,0.82,1,0.26,1.895,0.674,0.521,0
35,9,2,0.54,2,0.15,1.895,0.674,0.3,0
35,9,3,0.41,3,0.15,1.895,0.674,0.3,0
35,9,4,0.39,4,0.15,1.895,0.674,0.3,0
35,9,5,1.18,5,0.15,1.895,0.674,0.3,0
35,10,0,0.42,0,0.373,0.6,0.674,0.747,0
35,10,1,0.58,1,0.187,0.6,0.674,0.373,0
35,10,2,0.33,2,0.15,0.6,0.674,0.3,0
35,10,3,0.61,3,0.15,0.6,0.674,0.3,0
35,11,0,3.68,0,0.724,1.801,0.674,1.448,0
35,11,1,0.44,1,0.362,1.801,0.674,0.724,1
35,11,2,1.04,2,0.302,1.801,0.674,0.604,0
35,11,3,0.45,3,0.151,1.801,0.674,0.302,0
35,11,4,0.45,4,0.15,1.801,0.674,0.3,0
35,12,0,0.74,0,0.282,0.673,0.674,0.564,0
35,12,1,0.38,1,0.15,0.673,0.674,0.3,0
35,12,2,0.59,2,0.15,0.673,0.674,0.3,0
35,12,3,0.37,3,0.15,0.673,0.674,0.3,0
35,12,4,1.1,4,0.15,0.673,0.674,0.3,0
35,12,5,0.49,5,0.15,0.673,0.674,0.3,0
35,12,6,0.58,6,0.15,0.673,0.674,0.3,0
35,13,0,1.67,0,0.743,1.984,0.674,1.486,0
35,13,1,0.45,1,0.372,1.984,0.674,0.743,1
35,14,0,0.6,0,0.408,1.199,0.674,0.815,0
35,14,1,0.86,1,0.204,1.199,0.674,0.408,0
35,14,2,0.44,2,0.15,1.199,0.674,0.3,0
35,14,3,0.44,3,0.15,1.199,0.674,0.3,0
35,14,4,0.6,4,0.15,1.199,0.674,0.3,0
35,15,0,2.23,0,0.354,1.66,0.674,0.708,0
35,15,1,0.63,1,0.177,1.66,0.674,0.354,0
35,15,2,0.62,2,0.15,1.66,0.674,0.3,0
35,15,3,0.32,3,0.15,1.66,0.674,0.3,1
35,16,0,0.52,0,0.408,1.575,0.674,0.815,1
35,16,1,0.39,1,0.389,1.575,0.674,0.778,0
35,16,2,0.47,2,0.194,1.575,0.674,0.389,0
35,16,3,0.56,3,0.15,1.575,0.674,0.3,0
35,17,0,1.34,0,0.613,1.342,0.674,1.226,0
35,17,1,0.81,1,0.307,1.342,0.674,0.613,0
35,17,2,0.38,2,0.153,1.342,0.674,0.307,0
35,17,3,0.62,3,0.15,1.342,0.674,0.3,0
35,17,4,1.26,4,0.15,1.342,0.674,0.3,0
35,17,5,0.78,5,0.15,1.342,0.674,0.3,0
35,17,6,0.91,6,0.15,1.342,0.674,0.3,0
35,17,7,0.44,7,0.15,1.342,0.674,0.3,0
35,18,0,0.41,0,0.367,0.554,0.674,0.733,0
35,18,1,0.71,1,0.183,0.554,0.674,0.367,0
35,18,2,0.46,2,0.15,0.554,0.674,0.3,0
35,18,3,0.52,3,0.15,0.554,0.674,0.3,0
35,19,0,0.3,0,0.281,1.594,0.674,0.563,0
35,20,0,0.65,0,0.321,0.93,0.674,0.643,1
35,20,1,2.9,1,0.519,0.93,0.674,1.038,0
35,20,2,0.32,2,0.259,0.93,0.674,0.519,0
35,20,3,0.43,3,0.15,0.93,0.674,0.3,0
35,21,0,1.47,0,0.458,1.36,0.674,0.917,1
35,22,0,0.38,0,0.369,0.672,0.674,0.738,1
35,22,1,1.31,1,0.824,0.672,0.674,1.648,0
35,22,2,0.36,2,0.412,0.672,0.674,0.824,1
35,23,0,1.74,0,0.504,1.542,0.674,1.008,0
35,23,1,0.66,1,0.252,1.542,0.674,0.504,1
35,23,2,0.64,2,0.246,1.542,0.674,0.491,0
35,23,3,0.37,3,0.15,1.542,0.674,0.3,0
35,23,4,0.63,4,0.15,1.542,0.674,0.3,0
35,23,5,1.33,5,0.15,1.542,0.674,0.3,0
35,23,6,0.64,6,0.15,1.542,0.674,0.3,0
35,23,7,0.32,7,0.15,1.542,0.674,0.3,0
35,24,0,1.74,0,0.407,0.549,0.674,0.814,0
35,24,1,0.71,1,0.204,0.549,0.674,0.407,0
35,24,2,1.13,2,0.15,0.549,0.674,0.3,0
35,24,3,0.54,3,0.15,0.549,0.674,0.3,1
35,24,4,0.48,4,0.41,0.549,0.674,0.821,1
35,24,5,2.25,5,1.0,0.549,0.674,2.245,1
35,24,6,9.2,6,1.0,0.549,0.674,6.141,0
35,24,7,0.79,7,1.0,0.549,0.674,3.07,0
35,25,0,0.49,0,0.388,0.59,0.674,0.776,0
35,25,1,0.63,1,0.194,0.59,0.674,0.388,0
35,25,2,0.54,2,0.15,0.59,0.674,0.3,1
35,25,3,0.68,3,0.382,0.59,0.674,0.764,1
35,25,4,0.6,4,0.974,0.59,0.674,1.947,1
35,26,0,0.61,0,0.516,1.832,0.674,1.032,0
35,26,1,0.42,1,0.258,1.832,0.674,0.516,0
35,27,0,0.35,0,0.409,0.595,0.674,0.818,1
35,27,1,1.6,1,1.0,0.595,0.674,2.066,1
35,27,2,0.64,2,1.0,0.595,0.674,5.22,1
35,27,3,11.04,3,1.0,0.595,0.674,13.187,1
35,27,4,33.27,4,1.0,0.595,0.674,33.315,1
35,27,5,30.31,5,1.0,0.595,0.674,84.163,1
35,28,0,0.55,0,0.575,0.502,0.674,1.15,1
35,28,1,1.85,1,1.0,0.502,0.674,3.443,1
35,28,2,4.23,2,1.0,0.502,0.674,10.307,1
35,28,3,1.14,3,1.0,0.502,0.674,30.849,1
35,28,4,14.72,4,1.0,0.502,0.674,92.336,1
35,28,5,40.07,5,1.0,0.502,0.674,276.374,1
35,28,6,201.06,6,1.0,0.502,0.674,827.221,0
35,28,7,727.85,7,1.0,0.502,0.674,413.611,0
35,29,0,3.36,0,0.313,1.192,0.674,0.626,0
35,29,1,0.46,1,0.156,1.192,0.674,0.313,0
35,30,0,0.4,0,0.444,1.209,0.674,0.887,0
35,30,1,0.46,1,0.222,1.209,0.674,0.444,0
35,31,0,0.42,0,0.691,0.905,0.674,1.383,0
35,31,1,0.44,1,0.346,0.905,0.674,0.691,0
35,31,2,0.31,2,0.173,0.905,0.674,0.346,1
35,31,3,0.94,3,0.287,0.905,0.674,0.574,0
35,32,0,0.6,0,0.366,0.506,0.674,0.733,0
35,32,1,0.33,1,0.183,0.506,0.674,0.366,0
35,32,2,0.35,2,0.15,0.506,0.674,0.3,1
35,33,0,1.11,0,0.572,1.274,0.674,1.143,0
35,33,1,0.92,1,0.286,1.274,0.674,0.572,0
35,34,0,0.47,0,0.33,1.717,0.674,0.66,1
35,35,0,0.68,0,0.642,0.644,0.674,1.285,0
35,35,1,0.73,1,0.321,0.644,0.674,0.642,1
35,35,2,1.65,2,0.749,0.644,0.674,1.498,0
35,35,3,0.31,3,0.375,0.644,0.674,0.749,0
35,35,4,0.5,4,0.187,0.644,0.674,0.375,0
35,35,5,0.48,5,0.15,0.644,0.674,0.3,0
35,36,0,0.39,0,0.497,1.956,0.674,0.994,1
35,36,1,0.33,1,0.382,1.956,0.674,0.763,0
35,37,0,3.17,0,0.604,1.997,0.674,1.209,0
35,37,1,0.34,1,0.302,1.997,0.674,0.604,0
35,37,2,0.49,2,0.151,1.997,0.674,0.302,1
35,37,3,0.54,3,0.114,1.997,0.674,0.227,0
35,37,4,0.34,4,0.15,1.997,0.674,0.3,0
35,37,5,0.48,5,0.15,1.997,0.674,0.3,0
35,38,0,0.77,0,0.635,1.444,0.674,1.271,0
35,39,0,0.93,0,0.589,0.988,0.674,1.178,0
35,40,0,0.68,0,0.743,1.985,0.674,1.485,1
35,40,1,1.55,1,0.562,1.985,0.674,1.124,0
35,41,0,0.53,0,0.56,1.828,0.674,1.119,1
35,41,1,0.61,1,0.46,1.828,0.674,0.92,0
35,42,0,0.48,0,0.69,0.947,0.674,1.38,1
35,43,0,0.42,0,0.35,1.731,0.674,0.699,1
35,43,1,0.71,1,0.303,1.731,0.674,0.607,1
35,43,2,0.69,2,0.263,1.731,0.674,0.526,0
35,43,3,0.45,3,0.15,1.731,0.674,0.3,0
35,43,4,0.35,4,0.15,1.731,0.674,0.3,0
35,43,5,0.42,5,0.15,1.731,0.674,0.3,0
35,43,6,0.49,6,0.15,1.731,0.674,0.3,0
35,43,7,0.63,7,0.15,1.731,0.674,0.3,0
35,44,0,1.39,0,0.373,1.595,0.674,0.745,0
35,44,1,1.06,1,0.186,1.595,0.674,0.373,0
35,44,2,0.53,2,0.15,1.595,0.674,0.3,0
35,44,3,0.4,3,0.15,1.595,0.674,0.3,0
35,44,4,0.84,4,0.15,1.595,0.674,0.3,0
35,44,5,0.58,5,0.15,1.595,0.674,0.3,0
35,44,6,0.36,6,0.15,1.595,0.674,0.3,0
35,45,0,1.7,0,0.668,0.56,0.674,1.336,0
35,45,1,0.72,1,0.334,0.56,0.674,0.668,0
35,45,2,0.46,2,0.167,0.56,0.674,0.334,0
35,46,0,3.91,0,0.67,1.589,0.674,1.34,0
35,47,0,0.45,0,0.338,1.739,0.674,0.677,0
35,47,1,0.46,1,0.169,1.739,0.674,0.338,0
35,47,2,0.32,2,0.15,1.739,0.674,0.3,1
35,47,3,0.37,3,0.13,1.739,0.674,0.259,1
35,47,4,0.56,4,0.112,1.739,0.674,0.224,0
35,47,5,0.34,5,0.15,1.739,0.674,0.3,1
35,48,0,0.34,0,0.344,0.568,0.674,0.687,0
35,48,1,0.56,1,0.172,0.568,0.674,0.344,0
35,48,2,0.33,2,0.15,0.568,0.674,0.3,0
35,48,3,0.33,3,0.15,0.568,0.674,0.3,0
35,49,0,0.3,0,0.567,0.58,0.674,1.134,0
35,49,1,0.4,1,0.284,0.58,0.674,0.567,0
35,49,2,0.31,2,0.15,0.58,0.674,0.3,0
35,50,0,0.79,0,0.299,0.677,0.674,0.597,0
35,50,1,0.43,1,0.15,0.677,0.674,0.3,0
35,50,2,0.36,2,0.15,0.677,0.674,0.3,1
35,51,0,0.45,0,0.294,0.996,0.674,0.587,1
35,51,1,0.33,1,0.443,0.996,0.674,0.886,0
35,52,0,1.15,0,0.535,1.303,0.674,1.071,0
35,52,1,0.48,1,0.268,1.303,0.674,0.535,1
35,52,2,0.83,2,0.309,1.303,0.674,0.617,0
35,52,3,0.42,3,0.154,1.303,0.674,0.309,1
35,53,0,1.18,0,0.72,1.432,0.674,1.439,0
35,53,1,0.31,1,0.36,1.432,0.674,0.72,1
35,53,2,0.35,2,0.378,1.432,0.674,0.755,0
35,53,3,0.41,3,0.189,1.432,0.674,0.378,1
35,53,4,0.48,4,0.198,1.432,0.674,0.396,0
35,54,0,1.17,0,0.682,1.648,0.674,1.364,0
35,54,1,0.64,1,0.341,1.648,0.674,0.682,0
35,54,2,0.44,2,0.17,1.648,0.674,0.341,0
35,54,3,0.53,3,0.15,1.648,0.674,0.3,0
35,54,4,0.31,4,0.15,1.648,0.674,0.3,0
35,55,0,0.65,0,0.476,0.767,0.674,0.952,1
35,55,1,0.88,1,0.932,0.767,0.674,1.864,0
35,55,2,0.65,2,0.466,0.767,0.674,0.932,1
35,55,3,3.01,3,0.913,0.767,0.674,1.825,0
35,55,4,0.58,4,0.456,0.767,0.674,0.913,0
35,55,5,0.67,5,0.228,0.767,0.674,0.456,1
35,55,6,2.28,6,0.447,0.767,0.674,0.894,0
35,56,0,0.7,0,0.592,1.114,0.674,1.184,0
35,56,1,0.32,1,0.296,1.114,0.674,0.592,1
35,56,2,1.31,2,0.399,1.114,0.674,0.798,0
35,56,3,0.47,3,0.2,1.114,0.674,0.399,0
35,57,0,2.95,0,0.545,1.109,0.674,1.091,0
35,57,1,0.48,1,0.273,1.109,0.674,0.545,0
35,58,0,0.6,0,0.708,0.918,0.674,1.416,1
35,58,1,1.18,1,1.0,0.918,0.674,2.316,1
35,58,2,6.91,2,1.0,0.918,0.674,3.787,0
35,58,3,1.42,3,0.947,0.918,0.674,1.894,0
35,59,0,0.33,0,0.321,0.738,0.674,0.643,1
35,59,1,0.88,1,0.655,0.738,0.674,1.309,0
35,59,2,0.48,2,0.327,0.738,0.674,0.655,0
35,59,3,0.35,3,0.164,0.738,0.674,0.327,1
35,59,4,0.4,4,0.333,0.738,0.674,0.666,0
36,0,0,0.45,0,0.263,1.905,0.676,0.526,1
36,0,1,0.32,1,0.207,1.905,0.676,0.415,1
36,0,2,0.76,2,0.164,1.905,0.676,0.327,0
36,0,3,0.68,3,0.15,1.905,0.676,0.3,0
36,0,4,0.42,4,0.15,1.905,0.676,0.3,1
36,0,5,0.45,5,0.118,1.905,0.676,0.237,0
36,0,6,0.64,6,0.15,1.905,0.676,0.3,0
36,1,0,0.47,0,0.315,1.291,0.676,0.63,0
36,1,1,0.34,1,0.157,1.291,0.676,0.315,1
36,1,2,0.42,2,0.183,1.291,0.676,0.366,0
36,1,3,0.51,3,0.15,1.291,0.676,0.3,0
36,1,4,0.62,4,0.15,1.291,0.676,0.3,0
36,2,0,1.12,0,0.339,0.699,0.676,0.678,1
36,2,1,0.59,1,0.729,0.699,0.676,1.458,1
36,2,2,6.33,2,1.0,0.699,0.676,3.136,1
36,2,3,9.25,3,1.0,0.699,0.676,6.743,0
36,2,4,6.57,4,1.0,0.699,0.676,3.372,0
36,2,5,1.19,5,0.843,0.699,0.676,1.686,0
36,3,0,0.3,0,0.613,1.63,0.676,1.225,0
36,3,1,0.4,1,0.306,1.63,0.676,0.613,0
36,3,2,0.64,2,0.153,1.63,0.676,0.306,0
36,3,3,0.71,3,0.15,1.63,0.676,0.3,0
36,3,4,0.69,4,0.15,1.63,0.676,0.3,0
36,3,5,0.69,5,0.15,1.63,0.676,0.3,0
36,4,0,1.74,0,0.632,0.505,0.676,1.264,1
36,4,1,2.78,1,1.0,0.505,0.676,3.762,1
36,4,2,12.9,2,1.0,0.505,0.676,11.194,0
36,4,3,5.36,3,1.0,0.505,0.676,5.597,1
36,4,4,0.75,4,1.0,0.505,0.676,16.653,1
36,4,5,41.79,5,1.0,0.505,0.676,49.547,0
36,4,6,14.29,6,1.0,0.505,0.676,24.774,1
36,5,0,2.05,0,0.425,1.758,0.676,0.85,0
36,5,1,0.71,1,0.213,1.758,0.676,0.425,1
36,5,2,0.38,2,0.182,1.758,0.676,0.363,0
36,5,3,0.86,3,0.15,1.758,0.676,0.3,1
36,6,0,0.85,0,0.421,1.423,0.676,0.842,0
36,6,1,0.46,1,0.211,1.423,0.676,0.421,0
36,6,2,0.31,2,0.15,1.423,0.676,0.3,0
36,6,3,0.6,3,0.15,1.423,0.676,0.3,1
36,7,0,2.37,0,0.612,0.944,0.676,1.223,0
36,7,1,0.55,1,0.306,0.944,0.676,0.612,0
36,7,2,0.34,2,0.153,0.944,0.676,0.306,1
36,7,3,0.3,3,0.243,0.944,0.676,0.487,1
36,7,4,0.45,4,0.388,0.944,0.676,0.775,1
36,7,5,0.91,5,0.617,0.944,0.676,1.234,0
36,7,6,0.56,6,0.309,0.944,0.676,0.617,1
36,8,0,0.58,0,0.349,0.699,0.676,0.697,0
36,8,1,0.88,1,0.174,0.699,0.676,0.349,0
36,9,0,1.76,0,0.483,1.767,0.676,0.966,0
36,9,1,0.93,1,0.241,1.767,0.676,0.483,0
36,9,2,0.82,2,0.15,1.767,0.676,0.3,0
36,9,3,0.4,3,0.15,1.767,0.676,0.3,1
36,9,4,0.48,4,0.128,1.767,0.676,0.255,1
36,9,5,0.37,5,0.108,1.767,0.676,0.217,0
36,9,6,0.96,6,0.15,1.767,0.676,0.3,0
36,9,7,1.22,7,0.15,1.767,0.676,0.3,0
36,10,0,0.51,0,0.453,1.239,0.676,0.907,1
36,10,1,0.43,1,0.55,1.239,0.676,1.099,1
36,11,0,0.32,0,0.419,1.01,0.676,0.838,0
36,11,1,0.82,1,0.21,1.01,0.676,0.419,0
36,11,2,0.31,2,0.15,1.01,0.676,0.3,0
36,11,3,0.37,3,0.15,1.01,0.676,0.3,0
36,11,4,0.45,4,0.15,1.01,0.676,0.3,0
36,11,5,0.38,5,0.15,1.01,0.676,0.3,0
36,11,6,0.6,6,0.15,1.01,0.676,0.3,0
36,12,0,1.68,0,0.422,0.577,0.676,0.844,1
36,12,1,2.5,1,1.0,0.577,0.676,2.197,1
36,12,2,13.7,2,1.0,0.577,0.676,5.72,0
36,13,0,1.28,0,0.746,0.754,0.676,1.492,1
36,13,1,1.96,1,1.0,0.754,0.676,2.974,1
36,13,2,7.57,2,1.0,0.754,0.676,5.931,0
36,13,3,0.49,3,1.0,0.754,0.676,2.965,1
36,13,4,4.12,4,1.0,0.754,0.676,5.913,0
36,14,0,1.62,0,0.513,1.021,0.676,1.025,0
36,15,0,1.36,0,0.611,0.519,0.676,1.223,0
36,15,1,0.33,1,0.306,0.519,0.676,0.611,1
36,15,2,0.96,2,0.884,0.519,0.676,1.769,0
36,15,3,0.42,3,0.442,0.519,0.676,0.884,1
36,15,4,3.94,4,1.0,0.519,0.676,2.558,0
36,15,5,3.32,5,0.64,0.519,0.676,1.279,0
36,16,0,1.86,0,0.609,1.76,0.676,1.219,0
36,16,1,0.56,1,0.305,1.76,0.676,0.609,0
36,17,0,1.78,0,0.474,0.884,0.676,0.948,0
36,17,1,0.68,1,0.237,0.884,0.676,0.474,0
36,17,2,0.6,2,0.15,0.884,0.676,0.3,0
36,17,3,0.39,3,0.15,0.884,0.676,0.3,1
36,18,0,0.59,0,0.688,1.978,0.676,1.376,1
36,18,1,1.05,1,0.522,1.978,0.676,1.045,0
36,18,2,0.7,2,0.261,1.978,0.676,0.522,0
36,18,3,0.45,3,0.15,1.978,0.676,0.3,0
36,19,0,0.91,0,0.674,1.304,0.676,1.349,0
36,19,1,0.74,1,0.337,1.304,0.676,0.674,0
36,19,2,0.51,2,0.169,1.304,0.676,0.337,0
